,matchId,playerId,interveningOpponents,interveningTeammates,minute,second,outcome,converted_seconds,distance,angle,angle_degrees,interferenceOnShooter_encoded,bodyPart_head,bodyPart_left foot,bodyPart_other,bodyPart_right foot,playType_free kick,playType_olimpico,playType_open play,playType_penalty
3390,m_143,p_114,2,0,54.0,23,missed chance,1.0,9.257996543529275,-1.095072010258998,-62.74300445074737,2.0,False,False,False,True,False,False,True,False
3391,m_96,p_52,1,0,60.0,19,missed chance,1.0,11.349361215504597,-0.5821375681589439,-33.35402575151678,2.0,True,False,False,False,False,False,True,False
3392,m_188,p_16,2,0,51.0,30,blocked shot,1.0,6.548106596566675,-0.8664768029279137,-49.64546385375823,2.0,False,False,False,True,False,False,True,False
3393,m_24,p_25,3,0,53.0,21,missed chance,1.0,27.434556675842238,0.01822619879888346,1.0442842677424324,1.0,False,False,False,True,False,False,True,False
3394,m_143,p_86,1,0,48.0,14,missed chance,1.0,8.254120183278168,-0.4365539694455245,-25.012699978911648,2.0,True,False,False,False,False,False,True,False
3395,m_170,p_3,3,1,61.0,10,blocked shot,1.0,10.904971343382797,0.18444664334475702,10.56801420900933,3.0,False,True,False,False,False,False,True,False
3396,m_177,p_69,2,0,52.0,8,missed chance,1.0,11.849932489259169,0.14822230739991238,8.49251264370569,2.0,True,False,False,False,False,False,True,False
3397,m_52,p_96,1,0,38.0,11,goal,1.0,14.27546146364453,1.0996300624817865,63.00416160591338,1.0,False,True,False,False,False,False,True,False
3398,m_146,p_52,3,0,94.0,34,missed chance,1.0,22.45252992426466,0.03341002325393008,1.9142533258841312,2.0,False,True,False,False,False,False,True,False
3399,m_113,p_31,4,0,50.0,37,missed chance,1.0,16.81996730080056,0.6168629483728425,35.34364347976027,1.0,False,True,False,False,False,False,True,False
3400,m_131,p_68,3,0,3.0,35,missed chance,1.0,11.30701109931356,-0.2447641629156537,-14.023953511119455,3.0,True,False,False,False,False,False,True,False
3401,m_139,p_112,3,0,31.0,47,missed chance,1.0,6.953804713967743,-0.25439589432222187,-14.575811070119416,2.0,True,False,False,False,False,False,True,False
3402,m_198,p_108,1,0,48.0,59,saved by keeper,1.0,11.994415367161503,0.36130774523298587,20.70140890723808,1.0,True,False,False,False,False,False,True,False
3403,m_136,p_115,1,0,4.0,59,goal,1.0,3.3451606837340417,-0.4649845066000506,-26.64164976715587,1.0,False,False,False,True,False,False,True,False
3404,m_218,p_3,1,0,61.0,3,missed chance,1.0,20.188551211020567,0.31423189908433835,18.004161605913385,3.0,False,False,False,True,False,False,True,False
3405,m_181,p_101,1,0,67.0,41,missed chance,1.0,12.935737319534592,0.6895913356026322,39.51067311882037,2.0,False,False,False,True,False,False,True,False
3406,m_190,p_122,4,1,46.0,38,blocked shot,1.0,13.738850024656358,-0.2757001847562613,-15.796456997510807,1.0,False,False,False,True,False,False,True,False
3407,m_171,p_154,1,0,18.0,55,missed chance,1.0,3.7986971450748745,-0.40592877174124004,-23.258005403702413,1.0,False,False,False,True,False,False,True,False
3408,m_40,p_88,3,0,48.0,30,missed chance,1.0,24.874599494263222,0.7640764021753889,43.77835307019029,3.0,False,False,False,True,False,False,True,False
3409,m_63,p_7,2,0,71.0,45,missed chance,1.0,13.896798192389499,1.2035191658433397,68.95656876592875,2.0,False,True,False,False,False,False,True,False
3410,m_155,p_103,3,0,13.0,24,goal,1.0,17.51745700722568,-0.947162422119599,-54.268409300841554,2.0,False,True,False,False,False,False,True,False
3411,m_91,p_80,3,0,11.0,32,saved by keeper,1.0,8.819036228522933,0.1422177730024042,8.148478164787344,1.0,True,False,False,False,False,False,True,False
3412,m_205,p_122,5,2,50.0,22,missed chance,1.0,7.9839150797087015,0.03131807763025726,1.7943936706768158,2.0,True,False,False,False,False,False,True,False
3413,m_140,p_110,1,0,58.0,56,goal,1.0,15.90288653043843,-0.8521437894606727,-48.824242674381146,2.0,False,False,False,True,False,False,True,False
3414,m_123,p_108,2,0,89.0,4,missed chance,1.0,12.242993914888629,-0.06129790558946611,-3.5121112832677865,2.0,True,False,False,False,False,False,True,False
3415,m_164,p_39,2,0,57.0,11,missed chance,1.0,30.75098860199457,0.3910138713041448,22.403444556799027,1.0,False,False,False,True,False,False,True,False
3416,m_199,p_74,3,0,15.0,6,missed chance,1.0,26.996925750907273,0.28074190509073804,16.08532629416161,3.0,False,False,False,True,False,False,True,False
3417,m_103,p_77,3,0,72.0,15,missed chance,1.0,20.89048826619426,-0.5812315970942171,-33.30211743314696,1.0,False,False,False,True,False,False,True,False
3418,m_96,p_153,3,0,64.0,56,saved by keeper,1.0,6.734641787058908,0.03713003014035923,2.1273940202361237,2.0,False,False,False,True,False,False,True,False
3419,m_109,p_44,2,0,16.0,37,saved by keeper,1.0,17.1131323842247,-0.7544035450417018,-43.224139180597014,3.0,False,False,False,True,False,False,True,False
3420,m_229,p_139,1,0,84.0,23,missed chance,1.0,3.1937595401031684,0.6766969299491344,38.77187809554532,1.0,False,True,False,False,False,False,True,False
3421,m_74,p_40,4,1,25.0,11,missed chance,1.0,27.819872393668522,-0.2536096606579788,-14.53076319944718,1.0,False,True,False,False,False,False,True,False
3422,m_102,p_5,3,0,78.0,41,goal,1.0,4.420418532220677,0.28668976666572904,16.42611365953663,1.0,True,False,False,False,False,False,True,False
3423,m_44,p_11,1,0,47.0,53,missed chance,1.0,5.139815171774176,0.6820334291744989,39.07763697853354,1.0,False,True,False,False,False,False,True,False
3424,m_47,p_148,2,0,64.0,15,saved by keeper,1.0,4.986000401123129,0.9276963411249042,53.15308501618571,1.0,True,False,False,False,False,False,True,False
3425,m_53,p_153,5,1,11.0,8,missed chance,1.0,25.0663798742459,-0.5438403955194742,-31.159759391991276,2.0,False,True,False,False,False,False,True,False
3426,m_128,p_29,2,0,90.0,24,saved by keeper,1.0,12.480020032035206,-0.04007476398448361,-2.2961148412937855,2.0,False,False,False,True,False,False,True,False
3427,m_92,p_119,1,0,62.0,9,missed chance,1.0,4.66075101244424,1.2992752259166354,74.44298687092976,2.0,False,True,False,False,False,False,True,False
3428,m_139,p_66,1,0,25.0,7,missed chance,1.0,13.406744571296942,0.7853981633974483,45.0,3.0,True,False,False,False,False,False,True,False
3429,m_159,p_81,5,2,30.0,47,missed chance,1.0,11.12917337451439,-0.27200500010461776,-15.584738512450112,3.0,False,False,False,True,False,False,True,False
3430,m_66,p_86,5,1,75.0,8,blocked shot,1.0,24.603174591909884,0.1835252759261029,10.515223744539588,2.0,False,True,False,False,False,False,True,False
3431,m_108,p_128,1,0,53.0,43,missed chance,1.0,8.16963279468545,0.215880849009154,12.369061525925504,3.0,True,False,False,False,False,False,True,False
3432,m_217,p_70,2,0,11.0,10,blocked shot,1.0,23.822907043431957,0.5386197757721134,30.860639914024848,3.0,False,False,False,True,False,False,True,False
3433,m_195,p_92,1,0,55.0,10,goal,1.0,4.3569025694867225,-0.41333040453932784,-23.682087724538448,1.0,False,False,False,True,False,False,True,False
3434,m_92,p_58,4,0,79.0,46,goal,1.0,13.553910874725421,0.22243013172309317,12.744307784272204,2.0,False,True,False,False,False,False,True,False
3435,m_212,p_11,3,0,65.0,16,missed chance,1.0,29.462594929842826,-0.4940103328513355,-28.304707108234528,3.0,False,False,False,True,False,False,True,False
3436,m_98,p_57,6,2,15.0,41,blocked shot,1.0,6.997885394888945,0.0715110892988678,4.09728360520827,3.0,True,False,False,False,False,False,True,False
3437,m_68,p_11,1,0,77.0,23,blocked shot,1.0,16.056525153344978,0.4497209328393242,25.767111410379623,3.0,False,False,True,False,False,False,True,False
3438,m_212,p_88,1,0,22.0,13,missed chance,1.0,7.338780552653145,-0.6159726231005477,-35.29263159926394,2.0,True,False,False,False,False,False,True,False
3439,m_43,p_100,3,1,90.0,17,missed chance,1.0,11.993473225050366,-0.0625748405766852,-3.585274268748033,1.0,True,False,False,False,False,False,True,False
3440,m_102,p_58,2,0,20.0,19,goal,1.0,18.71503406355436,0.0400854676888212,2.296728118377485,2.0,False,False,False,True,False,False,True,False
3441,m_205,p_124,3,0,37.0,1,blocked shot,1.0,18.970094886425848,0.4341750135231136,24.876395844909855,2.0,False,True,False,False,False,False,True,False
3442,m_14,p_43,7,3,52.0,7,hit the post,1.0,23.16249554775996,0.25042363549389035,14.348217404122439,1.0,False,False,False,True,True,False,False,False
3443,m_153,p_159,2,0,49.0,13,missed chance,1.0,12.559892515463659,-0.11971351099089289,-6.859078930471156,1.0,True,False,False,False,False,False,True,False
3444,m_196,p_14,2,0,42.0,31,missed chance,1.0,7.925616695248389,0.22263772208009897,12.75620183559625,3.0,True,False,False,False,False,False,True,False
3445,m_12,p_130,3,0,17.0,33,missed chance,1.0,17.12773481812467,-0.8370264885020537,-47.95808513182321,2.0,False,False,False,True,False,False,True,False
3446,m_99,p_133,3,1,7.0,25,missed chance,1.0,10.086788388778661,0.697657790623288,39.97284694713606,2.0,True,False,False,False,False,False,True,False
3447,m_138,p_36,1,0,41.0,2,saved by keeper,1.0,11.425979170294335,1.0189693357822942,58.38264239357427,1.0,False,True,False,False,False,False,True,False
3448,m_113,p_107,0,0,87.0,5,missed chance,1.0,6.000841607641382,-0.2959260384642084,-16.955313052025204,2.0,False,True,False,False,False,False,True,False
3449,m_84,p_124,2,0,53.0,45,missed chance,1.0,20.53223076044101,0.8712563913171899,49.91931409627348,2.0,False,False,False,True,False,False,True,False
3450,m_10,p_152,2,1,6.0,29,missed chance,1.0,18.585480892352503,-0.12081790305104188,-6.922355934445452,2.0,False,False,False,True,False,False,True,False
3451,m_71,p_116,2,0,34.0,44,missed chance,1.0,11.708052784301923,0.4640295799524356,26.586936500502954,3.0,False,True,False,False,False,False,True,False
3452,m_227,p_15,3,1,13.0,7,missed chance,1.0,14.722730724970827,0.4557498388257212,26.112542278481325,1.0,False,False,False,True,False,False,True,False
3453,m_184,p_114,1,0,20.0,14,hit the post,1.0,10.489542411373339,-0.4423288776722823,-25.34357784738025,1.0,False,False,False,True,False,False,True,False
3454,m_172,p_153,1,0,72.0,32,saved by keeper,1.0,10.97,0.0,0.0,1.0,False,False,False,True,False,False,False,True
3455,m_200,p_153,1,0,46.0,46,saved by keeper,1.0,6.480748413570766,0.2734247506109965,15.666084224427179,3.0,False,False,True,False,False,False,True,False
3456,m_99,p_84,3,0,74.0,49,missed chance,1.0,13.984055205840686,-1.0274334943322196,-58.86760295561457,3.0,True,False,False,False,False,False,True,False
3457,m_100,p_4,5,1,86.0,36,blocked shot,1.0,34.78335521481503,0.2536947104449684,14.535636193290172,2.0,False,True,False,False,False,False,True,False
3458,m_58,p_136,4,1,69.0,40,missed chance,1.0,21.86504287670161,-0.19515321003385422,-11.181455293369956,1.0,False,False,False,True,False,False,True,False
3459,m_100,p_140,3,2,18.0,33,blocked shot,1.0,26.709266182357013,0.0468173384630822,2.682435901970106,1.0,False,False,False,True,False,False,True,False
3460,m_58,p_6,2,0,37.0,39,missed chance,1.0,7.498533189897875,0.3740676349871695,21.43249673720502,3.0,True,False,False,False,False,False,True,False
3461,m_95,p_15,5,3,41.0,44,saved by keeper,1.0,11.56766614317685,-0.13003797003811754,-7.450626859632788,3.0,False,False,False,True,False,False,True,False
3462,m_7,p_155,3,0,58.0,46,saved by keeper,1.0,15.24152879471085,-0.2648709935207331,-15.17599004417498,2.0,False,False,False,True,False,False,True,False
3463,m_32,p_80,5,2,13.0,44,missed chance,1.0,25.645490831723226,0.1266765225873926,7.258030107651239,1.0,False,True,False,False,False,False,True,False
3464,m_76,p_78,2,0,30.0,44,missed chance,1.0,4.287213547282198,-0.6197071866867421,-35.50660633107612,1.0,False,False,True,False,False,False,True,False
3465,m_32,p_64,2,0,46.0,13,saved by keeper,1.0,17.52125851644225,1.1454441624367053,65.62911617552072,1.0,False,True,False,False,False,False,True,False
3466,m_138,p_135,3,0,85.0,4,blocked shot,1.0,21.723029254687294,0.046050369640380916,2.638491825411205,1.0,False,True,False,False,False,False,True,False
3467,m_158,p_134,2,0,37.0,44,missed chance,1.0,16.55653345359469,-0.5377263226096299,-30.80944881862193,2.0,False,False,False,True,False,False,True,False
3468,m_182,p_44,7,3,61.0,14,missed chance,1.0,22.92266127656211,0.5366786827656321,30.74942347711111,1.0,False,False,False,True,True,False,False,False
3469,m_30,p_27,1,0,3.0,23,goal,1.0,7.808200817089684,0.2909661173828007,16.67113050734258,1.0,False,False,True,False,False,False,True,False
3470,m_184,p_70,2,0,88.0,22,goal,1.0,16.560848408218707,0.32194150341093397,18.445889395543112,2.0,False,False,False,True,False,False,True,False
3471,m_215,p_111,2,0,39.0,16,missed chance,1.0,9.35109084545755,-1.4096912279045,-80.76935777554252,1.0,False,False,False,True,False,False,True,False
3472,m_106,p_8,1,0,51.0,53,goal,1.0,16.337126430312033,0.21528295429939084,12.334804682462876,2.0,False,False,False,True,False,False,True,False
3473,m_161,p_152,1,0,16.0,3,missed chance,1.0,5.686844467716697,0.9100616095075305,52.142689321664285,1.0,False,True,False,False,False,False,True,False
3474,m_166,p_33,8,2,31.0,39,goal,1.0,18.295947638753233,-0.19192879042718453,-10.99670965852855,1.0,False,True,False,False,True,False,False,False
3475,m_102,p_94,2,0,45.0,12,blocked shot,1.0,14.528626913786452,-0.2782051142384459,-15.939978884817876,2.0,True,False,False,False,False,False,True,False
3476,m_66,p_117,3,0,52.0,39,blocked shot,1.0,20.914829667009002,0.14345226330365876,8.219209248899062,2.0,False,False,False,True,False,False,True,False
3477,m_95,p_111,2,0,47.0,43,blocked shot,1.0,14.632470741470835,-0.15368850499303852,-8.805702695776386,1.0,False,False,False,True,False,False,True,False
3478,m_98,p_82,4,1,91.0,2,missed chance,1.0,22.97021767419717,-0.5609527950777217,-32.140227664020394,2.0,False,False,False,True,False,False,True,False
3479,m_94,p_25,1,0,39.0,4,goal,1.0,9.481191908193821,0.6175520918382511,35.3831284918072,1.0,False,False,False,True,False,False,True,False
3480,m_14,p_98,1,0,13.0,37,goal,1.0,18.295947638753233,-0.19192879042718453,-10.99670965852855,1.0,False,False,False,True,False,False,True,False
3481,m_88,p_33,2,0,30.0,56,saved by keeper,1.0,22.548412360962356,0.5080892428146797,29.111369229278836,1.0,False,False,False,True,False,False,True,False
3482,m_208,p_11,5,1,59.0,43,missed chance,1.0,8.812945024224309,1.1325239806400549,64.8888442880309,3.0,True,False,False,False,False,False,True,False
3483,m_199,p_111,3,1,81.0,58,missed chance,1.0,8.042412573351358,0.12466344611008218,7.142689321664289,2.0,True,False,False,False,False,False,True,False
3484,m_239,p_3,2,0,33.0,41,missed chance,1.0,5.468793285542982,0.8177284208533528,46.852387302794696,1.0,True,False,False,False,False,False,True,False
3485,m_176,p_14,5,1,87.0,38,missed chance,1.0,21.345727909818397,-0.11691716320186461,-6.698860004109097,2.0,False,True,False,False,False,False,True,False
3486,m_110,p_79,2,0,80.0,40,hit the post,1.0,9.708928880159748,0.7307480399624913,41.86877857730797,2.0,True,False,False,False,False,False,True,False
3487,m_44,p_76,3,0,46.0,38,hit the post,1.0,26.447428986576373,0.3666037548833149,21.004847908462487,1.0,False,False,False,True,False,False,True,False
3488,m_168,p_50,1,0,74.0,40,goal,1.0,15.314088284974723,0.6468966814815439,37.06444962991118,1.0,False,True,False,False,False,False,True,False
3489,m_129,p_54,1,0,21.0,3,blocked shot,1.0,27.290474528670256,-0.21191229193815672,-12.14167995500056,2.0,False,True,False,False,False,False,True,False
3490,m_42,p_144,5,2,32.0,22,missed chance,1.0,17.234398742050736,-0.5480818042889868,-31.402774213674125,1.0,False,False,False,True,False,False,True,False
3491,m_108,p_44,2,0,59.0,0,saved by keeper,0.0,18.307771573842622,1.1499099215341415,65.88498532412596,2.0,False,False,False,True,False,False,True,False
3492,m_182,p_132,2,0,46.0,9,blocked shot,1.0,13.834052190157445,-1.1229896170315037,-64.3425654929178,2.0,False,False,False,True,False,False,True,False
3493,m_181,p_25,2,0,15.0,12,missed chance,1.0,16.342316237302473,0.5455616524500011,31.25838014956811,1.0,False,True,False,False,False,False,True,False
3494,m_198,p_66,4,1,76.0,40,saved by keeper,1.0,6.3150692791132546,-0.3222513054814775,-18.463639746669674,1.0,True,False,False,False,False,False,True,False
3495,m_8,p_102,1,0,19.0,51,saved by keeper,1.0,9.233385078074022,0.027078969786448918,1.5515106823257951,1.0,False,True,False,False,False,False,True,False
3496,m_65,p_132,2,0,12.0,25,missed chance,1.0,14.236168726170677,0.19367605640759775,11.096820624893015,3.0,False,True,False,False,False,False,True,False
3497,m_67,p_142,2,0,91.0,3,missed chance,1.0,7.794414666926568,0.1286515944596924,7.37119339016902,3.0,True,False,False,False,False,False,True,False
3498,m_89,p_78,2,1,93.0,26,blocked shot,1.0,29.593974048782297,-0.36161820064026157,-20.71919669180199,2.0,False,False,False,True,False,False,True,False
3499,m_177,p_96,2,0,44.0,58,missed chance,1.0,27.052755867009186,-0.6083033417894086,-34.85321414823711,2.0,False,False,False,True,False,False,True,False
3500,m_16,p_29,3,0,56.0,2,saved by keeper,1.0,13.253716459921725,-0.34561237294875696,-19.802130317465156,2.0,True,False,False,False,False,False,True,False
3501,m_183,p_141,1,0,4.0,52,saved by keeper,1.0,8.699022933640306,0.47650037166007236,27.301460232537288,1.0,False,True,False,False,False,False,True,False
3502,m_145,p_52,3,0,17.0,59,saved by keeper,1.0,26.864178751638768,0.719810494457469,41.24210338163791,1.0,False,False,False,True,False,False,True,False
3503,m_187,p_147,5,1,39.0,28,saved by keeper,1.0,31.13287811944151,0.7060481501178569,40.45357913477238,1.0,False,False,False,True,True,False,False,False
3504,m_125,p_109,4,0,75.0,56,blocked shot,1.0,18.465237610169005,-0.04062803768137312,-2.3278150890411546,2.0,False,True,False,False,False,False,True,False
